148,0.892857142857142,90,UPDCREIT,5.6,5.6,5.65,5.65,5.65,0.049999999999999996,0.89,11,237908.0,1343806.45,Real Estate Investment Trust & Close End Fund,CONSTRUCTION/REAL ESTATE,UPDCREIT ,2021-06-22T00:00:00
151,9.090909090909092,99,VERITASKAP,0.22,0.22,0.24,0.22,0.24,0.02,9.09,7,1065039.0,243329.08,Main Board,FINANCIAL SERVICES,VERITASKAP ,2021-06-22T00:00:00
152,9.67741935483871,143,VITAFOAM,12.4,12.4,13.6,12.6,13.6,1.2,9.68,255,20131094.0,271570687.65,Main Board,CONSUMER GOODS,VITAFOAM ,2021-06-22T00:00:00
155,3.636363636363636,46,WEMABANK,0.5499999999999999,0.5499999999999999,0.57,0.5499999999999999,0.57,0.02,3.64,17,2000764.0,1105422.89,Main Board,FINANCIAL SERVICES,WEMABANK ,2021-06-22T00:00:00
156,-0.41841004184100405,122,ZENITHBANK,23.9,23.9,23.95,23.8,23.8,-0.09999999999999999,-0.42,343,10471001.0,250124977.8,Premium Board,FINANCIAL SERVICES,ZENITHBANK ,2021-06-22T00:00:00
3,-3.03030303030303,19,ACADEMY,0.32999999999999996,0.32999999999999996,0.32,0.32,0.32,-0.01,-3.03,5,197517.0,63038.63,Main Board,SERVICES,ACADEMY ,2021-06-23T00:00:00
4,-2.339181286549707,149,ACCESS,8.55,8.55,8.55,8.35,8.35,-0.19999999999999998,-2.34,161,8845135.0,75140312.05,Premium Board,FINANCIAL SERVICES,ACCESS ,2021-06-23T00:00:00
6,0.0,136,AFRIPRUD,6.3,6.3,6.3,6.05,6.3,0.0,-3.9699999999999998,39,877873.0,5399283.75,Main Board,FINANCIAL SERVICES,AFRIPRUD ,2021-06-23T00:00:00
8,-1.818181818181818,128,AIICO,1.1,1.1,1.08,1.07,1.08,-0.02,-1.82,52,1488804.0,1600136.48,Main Board,FINANCIAL SERVICES,AIICO ,2021-06-23T00:00:00
28,-9.375,118,CHIPLC,0.64,0.64,0.6,0.58,0.58,-0.06,-9.37,15,4568778.0,2674903.24,Main Board,FINANCIAL SERVICES,CHIPLC ,2021-06-23T00:00:00
31,9.80392156862745,73,CORNERST,0.51,0.51,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.049999999999999996,9.8,10,295984.0,165117.64,Main Board,FINANCIAL SERVICES,CORNERST ,2021-06-23T00:00:00
32,-4.761904761904761,59,COURTVILLE,0.21,0.21,0.19999999999999998,0.19999999999999998,0.19999999999999998,-0.01,-4.76,12,1512498.0,302697.08,Main Board,ICT,COURTVILLE ,2021-06-23T00:00:00
38,1.1299435028248581,107,DANGSUGAR,17.7,17.7,17.95,17.7,17.9,0.19999999999999998,1.13,78,952840.0,16992824.9,Main Board,CONSUMER GOODS,DANGSUGAR ,2021-06-23T00:00:00
45,-1.941747572815534,68,ETI,5.15,5.15,5.05,5.05,5.05,-0.09999999999999999,-1.94,54,573937.0,2911329.35,Main Board,FINANCIAL SERVICES,ETI ,2021-06-23T00:00:00
46,-8.444444444444445,155,ETRANZACT,2.25,2.25,2.06,2.06,2.06,-0.19,-8.44,1,20950266.0,43157547.96,Main Board,ICT,ETRANZACT ,2021-06-23T00:00:00
48,-0.699300699300699,129,FBNH,7.15,7.15,7.2,7.1,7.1,-0.049999999999999996,-0.7000000000000001,133,9885269.0,70622596.85,Premium Board,FINANCIAL SERVICES,FBNH ,2021-06-23T00:00:00
49,-1.9047619047619042,119,FCMB,3.15,3.15,3.09,3.03,3.09,-0.06,-1.9,46,3163698.0,9646743.84,Main Board,FINANCIAL SERVICES,FCMB ,2021-06-23T00:00:00
50,0.8771929824561401,99,FIDELITYBK,2.28,2.28,2.31,2.27,2.3,0.02,0.88,102,13679744.0,31382887.41,Main Board,FINANCIAL SERVICES,FIDELITYBK ,2021-06-23T00:00:00
52,0.0,87,FLOURMILL,29.8,29.8,29.85,29.8,29.8,0.0,0.17,86,3564209.0,106160634.65,Main Board,CONSUMER GOODS,FLOURMILL ,2021-06-23T00:00:00
53,10.0,22,FTNCOCOA,0.3,0.3,0.32999999999999996,0.32999999999999996,0.32999999999999996,0.03,10.0,11,962672.0,316005.76,Main Board,AGRICULTURE,FTNCOCOA [RST],2021-06-23T00:00:00
61,2.857142857142857,61,HONYFLOUR,1.4,1.4,1.44,1.4,1.44,0.04,2.86,46,4624694.0,6590514.5,Main Board,CONSUMER GOODS,HONYFLOUR ,2021-06-23T00:00:00
62,9.89010989010989,114,IKEJAHOTEL,0.9099999999999999,0.9099999999999999,1.0,0.99,1.0,0.09,9.89,16,914000.0,911300.0,Main Board,SERVICES,IKEJAHOTEL ,2021-06-23T00:00:00
67,-5.0,75,JAIZBANK,0.6,0.6,0.59,0.5599999999999999,0.57,-0.03,-5.0,37,1794378.0,1031751.35,Main Board,FINANCIAL SERVICES,JAIZBANK ,2021-06-23T00:00:00
68,-9.80392156862745,33,JAPAULGOLD,0.51,0.51,0.49,0.45999999999999996,0.45999999999999996,-0.049999999999999996,-9.8,51,13002096.0,6126016.25,Main Board,OIL AND GAS,JAPAULGOLD ,2021-06-23T00:00:00
74,9.090909090909092,108,LINKASSURE,0.5499999999999999,0.5499999999999999,0.6,0.6,0.6,0.049999999999999996,9.09,4,1070100.0,642060.0,Main Board,FINANCIAL SERVICES,LINKASSURE ,2021-06-23T00:00:00
75,0.0,15,LIVESTOCK,1.7999999999999998,1.7999999999999998,1.83,1.7999999999999998,1.7999999999999998,0.0,1.67,17,928599.0,1690356.54,Main Board,AGRICULTURE,LIVESTOCK ,2021-06-23T00:00:00
77,-3.333333333333333,79,MANSARD,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.87,0.87,-0.03,-3.33,48,1737743.0,1534181.24,Main Board,FINANCIAL SERVICES,MANSARD ,2021-06-23T00:00:00
79,5.2631578947368425,25,MBENEFIT,0.38,0.38,0.41,0.38999999999999996,0.39999999999999997,0.02,5.26,20,6895365.0,2750723.15,Main Board,FINANCIAL SERVICES,MBENEFIT ,2021-06-23T00:00:00
83,2.941176470588235,40,MORISON,1.3599999999999999,1.3599999999999999,1.4,1.4,1.4,0.04,2.94,5,121261.0,169737.4,Main Board,HEALTHCARE,MORISON ,2021-06-23T00:00:00
99,-0.5263157894736841,9,NPFMCRFBK,1.9,1.9,1.8900000000000001,1.8900000000000001,1.8900000000000001,-0.01,-0.53,10,205900.0,377163.0,Main Board,FINANCIAL SERVICES,NPFMCRFBK ,2021-06-23T00:00:00
101,-1.3605442176870741,102,OANDO,2.94,2.94,3.0,2.9,2.9,-0.04,-1.3599999999999999,61,2152994.0,6350178.93,Main Board,OIL AND GAS,OANDO [MRF],2021-06-23T00:00:00
112,-5.76923076923077,127,REGALINS,0.52,0.52,0.49,0.47,0.49,-0.03,-5.77,7,1350000.0,645500.0,Main Board,FINANCIAL SERVICES,REGALINS ,2021-06-23T00:00:00
114,-10.0,34,ROYALEX,0.7,0.7,0.64,0.63,0.63,-0.06999999999999999,-10.0,39,13116970.0,8278285.2,Main Board,FINANCIAL SERVICES,ROYALEX [MRF],2021-06-23T00:00:00
121,-3.846153846153846,39,SOVRENINS,0.26,0.26,0.26,0.25,0.25,-0.01,-3.85,11,1860000.0,481699.92,Main Board,FINANCIAL SERVICES,SOVRENINS ,2021-06-23T00:00:00
125,-1.24223602484472,148,STERLNBANK,1.6099999999999999,1.6099999999999999,1.6,1.56,1.5899999999999999,-0.02,-1.24,66,7956393.0,12567551.07,Main Board,FINANCIAL SERVICES,STERLNBANK ,2021-06-23T00:00:00
133,-1.111111111111111,111,TRANSCORP,0.8999999999999999,0.8999999999999999,0.89,0.87,0.89,-0.01,-1.11,95,12100557.0,10542362.48,Main Board,CONGLOMERATES,TRANSCORP ,2021-06-23T00:00:00
137,-0.5102040816326531,151,UACN,9.8,9.8,9.75,9.65,9.75,-0.049999999999999996,-0.51,66,3169535.0,30774469.6,Main Board,CONGLOMERATES,UACN ,2021-06-23T00:00:00
138,0.0,55,UBA,7.3,7.3,7.3,7.25,7.3,0.0,-0.68,102,3789427.0,27544684.15,Premium Board,FINANCIAL SERVICES,UBA ,2021-06-23T00:00:00
140,0.0,52,UCAP,6.17,6.17,6.17,6.1,6.17,0.0,-1.13,116,4805604.0,29446229.39,Main Board,FINANCIAL SERVICES,UCAP ,2021-06-23T00:00:00
149,-9.523809523809524,84,UPL,1.68,1.68,1.52,1.52,1.52,-0.16,-9.52,9,265974.0,409389.56,Main Board,SERVICES,UPL ,2021-06-23T00:00:00
151,4.166666666666667,134,VERITASKAP,0.24,0.24,0.25,0.24,0.25,0.01,4.17,11,2250500.0,552020.0,Main Board,FINANCIAL SERVICES,VERITASKAP ,2021-06-23T00:00:00
152,4.779411764705882,115,VITAFOAM,13.6,13.6,14.85,13.95,14.25,0.65,4.78,157,3398468.0,48246900.4,Main Board,CONSUMER GOODS,VITAFOAM ,2021-06-23T00:00:00
154,-1.818181818181818,141,WAPIC,0.5499999999999999,0.5499999999999999,0.5599999999999999,0.53,0.5399999999999999,-0.01,-1.82,46,1986767.0,1070904.66,Main Board,FINANCIAL SERVICES,WAPIC [MRF],2021-06-23T00:00:00
155,0.0,100,WEMABANK,0.57,0.57,0.58,0.5599999999999999,0.57,0.0,-1.75,47,1876327.0,1061300.81,Main Board,FINANCIAL SERVICES,WEMABANK ,2021-06-23T00:00:00
